n,positive_rate,threshold,accuracy,macro_f1,precision,recall,f1_positive,roc_auc,pr_auc,brier,tn,fp,fn,tp,task,horizon_s,variant,feature_set,test_session,model,calibration_source,calibration_method,fit_rows,calibration_rows,test_rows,fit_s,infer_ms_row,n_used_features,removed_all_missing_features
1732,0.11085450346420324,0.5000000000000001,0.8897228637413395,0.4759853826134202,1.0,0.005208333333333333,0.010362694300518135,0.975777867965368,0.793945072304971,0.10181476160105958,1540,0,191,1,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S1_LOW_SOC_STRESS,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.015043040999444202,0.0011539405337698848,27,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.3400000000000001,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.9768296807359308,0.7244242302108871,0.10548389426920894,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S1_LOW_SOC_STRESS,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.18798375000187661,0.017339515590308423,27,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.38000000000000006,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.975387242965368,0.7355795567118755,0.09342530202225408,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S1_LOW_SOC_STRESS,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.30582112499541836,0.016596275982304474,27,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.26,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.9807122564935065,0.8291023228763544,0.09440756051037229,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S1_LOW_SOC_STRESS,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.3713903330062749,0.0042101137401435555,27,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.36000000000000004,1.0,0.5,0.0,0.0,0.0,,,5.612820557564028e-05,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.013353583002754021,0.006892641126356584,27,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.22000000000000003,1.0,0.5,0.0,0.0,0.0,,,6.146814203717884e-05,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.18826741600059904,0.11527033063518297,27,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.32000000000000006,1.0,0.5,0.0,0.0,0.0,,,2.327588925484836e-05,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.3253446249946137,0.12155527823661912,27,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.28,1.0,0.5,0.0,0.0,0.0,,,0.0001732929247234497,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.4097785420017317,0.023971939534080337,27,command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.3400000000000001,0.9043062200956937,0.5956758597208036,0.16161616161616163,0.48484848484848486,0.24242424242424243,0.9106180380883938,0.3674614634538604,0.039334705922749104,929,83,17,16,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S3_MEDIUM_SOC_WHOLETESTING,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.010323458001948893,0.0017893540661260664,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.42000000000000004,0.9090909090909091,0.6017865953205161,0.1702127659574468,0.48484848484848486,0.25196850393700787,0.9274164570607258,0.453097691890059,0.04374910929862131,934,78,17,16,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S3_MEDIUM_SOC_WHOLETESTING,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.18696025000099326,0.026568978946627023,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.24000000000000005,0.8803827751196173,0.5695776671356692,0.12903225806451613,0.48484848484848486,0.20382165605095542,0.9157982991975087,0.5054348568508978,0.04278374679579902,904,108,17,16,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S3_MEDIUM_SOC_WHOLETESTING,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.29495316699467367,0.028581778945247577,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.3400000000000001,0.907177033492823,0.5992987283026774,0.16666666666666666,0.48484848484848486,0.24806201550387597,0.8928614205294048,0.44950368383716005,0.046956403243591745,932,80,17,16,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S3_MEDIUM_SOC_WHOLETESTING,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.3376274160036701,0.007451315788924249,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.22000000000000003,0.9387514723203769,0.7834183673469388,0.740506329113924,0.5043103448275862,0.6,0.9686545765993891,0.7448330867658636,0.05896192371482956,2274,41,115,117,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.010571958999207709,0.0008971009035618529,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.26,0.9210836277974087,0.6429202660240426,0.7313432835820896,0.21120689655172414,0.3277591973244147,0.9681742012363149,0.7021439773139583,0.061490568948685126,2297,18,183,49,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.1867039169956115,0.011756968983920006,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.3400000000000001,0.9191205339615234,0.608109359688329,0.782608695652174,0.15517241379310345,0.2589928057553957,0.9583246443732778,0.6608685190875965,0.06311748708111899,2305,10,196,36,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S4_SAFETY_RICH_NAVEEN12,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.29790912499447586,0.011981579506619676,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.26,0.9356105221829604,0.7343027249828258,0.8469387755102041,0.3577586206896552,0.503030303030303,0.9619079094362107,0.7440463253277179,0.060915224740908026,2300,15,149,83,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.37427904200012563,0.003532063997603666,24,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.38000000000000006,1.0,0.5,0.0,0.0,0.0,,,0.000141342739096092,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.01687958399998024,0.00312600862568595,27,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.22000000000000003,1.0,0.5,0.0,0.0,0.0,,,0.0001989196731474211,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.18683820900332648,0.049597725384974846,27,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.3400000000000001,1.0,0.5,0.0,0.0,0.0,,,5.676423474904798e-05,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.3224208330066176,0.05445811743552464,27,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.24000000000000005,1.0,0.5,0.0,0.0,0.0,,,8.514606244448428e-05,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,euclidean_only,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.4328669159949641,0.010747050081133611,27,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.38000000000000006,0.9041570438799076,0.6038470017636685,0.90625,0.15104166666666666,0.25892857142857145,0.9204883658008658,0.6540779203962301,0.08635124423573357,1537,3,163,29,pre_onset_currently_healthy,10,all_sessions,full_graph,S1_LOW_SOC_STRESS,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.01782495799852768,0.0012832707853844781,43,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.42000000000000004,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.9761312905844155,0.7244357132104907,0.10853698076205001,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S1_LOW_SOC_STRESS,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.18953654100187123,0.017470482100608142,43,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.36000000000000004,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.9765354437229437,0.7194250415820276,0.09880819011062042,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S1_LOW_SOC_STRESS,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.3180478750000475,0.01780954099447261,43,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.42000000000000004,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.9745654085497836,0.7448534272545857,0.09023633458001241,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S1_LOW_SOC_STRESS,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.40442958399944473,0.004550808312969044,43,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.2,0.9838709677419355,0.4959349593495935,0.0,0.0,0.0,,,0.0034121340094832274,244,4,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.01681220900354674,0.007271338701332664,43,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.28,1.0,0.5,0.0,0.0,0.0,,,3.232336069974283e-05,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.1996913749972009,0.11618565323231216,43,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.36000000000000004,1.0,0.5,0.0,0.0,0.0,,,1.5702487689827788e-06,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.3308465000009164,0.12063843954116062,43,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.38000000000000006,1.0,0.5,0.0,0.0,0.0,,,1.4022836665411866e-05,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.42399074999411823,0.02229099596485368,43,command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.22000000000000003,0.8956937799043062,0.585512119326514,0.14814814814814814,0.48484848484848486,0.22695035460992907,0.8169840699484968,0.22278011516818724,0.033327411517507614,920,92,17,16,pre_onset_currently_healthy,10,all_sessions,full_graph,S3_MEDIUM_SOC_WHOLETESTING,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.012532167005701922,0.0021177425835188033,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.32000000000000006,0.8947368421052632,0.5897924517528834,0.15315315315315314,0.5151515151515151,0.2361111111111111,0.9283746556473829,0.5081876777501795,0.04129127439485569,918,94,16,17,pre_onset_currently_healthy,10,all_sessions,full_graph,S3_MEDIUM_SOC_WHOLETESTING,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.1922282079976867,0.027189155018155386,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.32000000000000006,0.9138755980861244,0.6082816873250699,0.1797752808988764,0.48484848484848486,0.26229508196721313,0.9091507965025751,0.4963442130383542,0.04082687511395121,939,73,17,16,pre_onset_currently_healthy,10,all_sessions,full_graph,S3_MEDIUM_SOC_WHOLETESTING,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.30606091599474894,0.028602232532430903,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.6200000000000001,0.9665071770334929,0.713588773776243,0.4666666666666667,0.42424242424242425,0.4444444444444444,0.8191100730626422,0.44814761918236473,0.035498504281688444,996,16,19,14,pre_onset_currently_healthy,10,all_sessions,full_graph,S3_MEDIUM_SOC_WHOLETESTING,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.3563822500000242,0.006017025843380759,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.14,0.9128386336866903,0.7119658903355951,0.526595744680851,0.4267241379310345,0.4714285714285714,0.9389830192894913,0.5559445091635793,0.06472967129254313,2226,89,133,99,pre_onset_currently_healthy,10,all_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.01254220799455652,0.0009101723599548203,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.28,0.9246171967020024,0.676110442905511,0.7380952380952381,0.2672413793103448,0.3924050632911392,0.9690604751619871,0.7189499460710947,0.05915362319055314,2293,22,170,62,pre_onset_currently_healthy,10,all_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.19107912500476232,0.011696243815961932,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.30000000000000004,0.9312917157440126,0.6967050419533359,0.88,0.28448275862068967,0.42996742671009774,0.9633853429656661,0.7607465335986174,0.05784071126569126,2306,9,166,66,pre_onset_currently_healthy,10,all_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.3082655830003205,0.012105794269357551,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.36000000000000004,0.9383588535531998,0.7374787047218894,0.9310344827586207,0.34913793103448276,0.5078369905956113,0.9426361063528711,0.7782905240720884,0.053788642686472946,2309,6,151,81,pre_onset_currently_healthy,10,all_sessions,full_graph,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.4048337500062189,0.0032658029054357363,40,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.24000000000000005,0.9740932642487047,0.49343832020997375,0.0,0.0,0.0,,,0.006027880180047488,564,15,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.015540249994955957,0.0035504455937938008,43,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.26,1.0,0.5,0.0,0.0,0.0,,,0.00022264738238266627,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.20448341600422282,0.053046559591738214,43,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.5200000000000001,1.0,0.5,0.0,0.0,0.0,,,3.764965198949678e-06,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.3436524999997346,0.04931469430317797,43,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.18000000000000002,1.0,0.5,0.0,0.0,0.0,,,1.8054543698159147e-05,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.4201282909998554,0.010132412769990959,43,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.30000000000000004,0.918013856812933,0.7424465193041541,0.7272727272727273,0.4166666666666667,0.5298013245033113,0.9687787472943723,0.7163126147837384,0.0727753707367857,1510,30,112,80,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S1_LOW_SOC_STRESS,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.017470291997597087,0.0013121148994419396,40,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.44000000000000006,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.9777495941558443,0.7683795358518659,0.10903275530987284,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S1_LOW_SOC_STRESS,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.19348612500471063,0.01758443995514819,40,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.36000000000000004,0.8891454965357968,0.4706601466992665,0.0,0.0,0.0,0.9756933170995671,0.7350554005046661,0.09990401748274765,1540,0,192,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S1_LOW_SOC_STRESS,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.3211132500000531,0.017602001730718016,40,command_mismatch_share_10s|command_mismatch_share_30s
1732,0.11085450346420324,0.18000000000000002,0.9105080831408776,0.6462115271838327,0.9302325581395349,0.20833333333333334,0.3404255319148936,0.9701890557359307,0.8003986782595385,0.08773435969008002,1537,3,152,40,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S1_LOW_SOC_STRESS,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,3374,1045,1732,0.44019016699894564,0.00413678752989847,40,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.22000000000000003,0.9758064516129032,0.49387755102040815,0.0,0.0,0.0,,,0.006593932476758577,242,6,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S2_HIGH_SOC_CONTROL,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.01609587500570342,0.007354669363731744,40,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.28,1.0,0.5,0.0,0.0,0.0,,,2.3158255350086955e-05,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S2_HIGH_SOC_CONTROL,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.20162012500077253,0.11758870967300496,40,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.3400000000000001,1.0,0.5,0.0,0.0,0.0,,,1.3862199584508203e-06,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S2_HIGH_SOC_CONTROL,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.3446349579971866,0.10632459678515349,40,command_mismatch_share_10s|command_mismatch_share_30s
248,0.0,0.28,1.0,0.5,0.0,0.0,0.0,,,1.9620962682688108e-05,248,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S2_HIGH_SOC_CONTROL,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3356,2547,248,0.6241682499967283,0.020329298393100485,40,command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.24000000000000005,0.876555023923445,0.565941867990688,0.125,0.48484848484848486,0.19875776397515527,0.8177326625943228,0.26880299992023615,0.03779299909078936,900,112,17,16,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S3_MEDIUM_SOC_WHOLETESTING,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.013472542006638832,0.002243660285101945,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.30000000000000004,0.8918660287081339,0.5812959843985462,0.14285714285714285,0.48484848484848486,0.2206896551724138,0.930231165409031,0.49336726241427936,0.0372621566169337,916,96,17,16,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S3_MEDIUM_SOC_WHOLETESTING,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.19108837499516085,0.028964952151034846,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.42000000000000004,0.9358851674641149,0.6447904458954182,0.24242424242424243,0.48484848484848486,0.32323232323232326,0.9175649778416577,0.509441507911046,0.03743118248743981,962,50,17,16,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S3_MEDIUM_SOC_WHOLETESTING,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.30964370899891946,0.029433174157664447,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
1045,0.031578947368421054,0.5800000000000001,0.9607655502392345,0.6927550574044992,0.3888888888888889,0.42424242424242425,0.4057971014492754,0.8166247454785005,0.41891631591178274,0.03586733759815439,990,22,19,14,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S3_MEDIUM_SOC_WHOLETESTING,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,2559,2547,1045,0.3907366249986808,0.007265390431102918,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.16000000000000003,0.917157440125638,0.7021486848457004,0.5695364238410596,0.3706896551724138,0.4490861618798956,0.9416976986668654,0.5814489595357857,0.06647028902596222,2250,65,146,86,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S4_SAFETY_RICH_NAVEEN12,LogisticRegression,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.01306174999626819,0.0009261711794845716,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.28,0.9214762465645858,0.6795903990338651,0.6568627450980392,0.28879310344827586,0.40119760479041916,0.9669211290682951,0.6994068525921703,0.05685525177869292,2280,35,165,67,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S4_SAFETY_RICH_NAVEEN12,ExtraTrees,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.19623883399617625,0.012127208478156803,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.32000000000000006,0.9312917157440126,0.7003555599177956,0.8607594936708861,0.29310344827586204,0.43729903536977494,0.9675430103522753,0.7800024695803099,0.054040714886410754,2304,11,164,68,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S4_SAFETY_RICH_NAVEEN12,RandomForest,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.3147642920012004,0.011614546524332438,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
2547,0.09108755398508049,0.26,0.956026698076168,0.8376029839734394,0.9285714285714286,0.5603448275862069,0.6989247311827957,0.9428800178744321,0.7953287161331092,0.05342040477913419,2305,10,102,130,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S4_SAFETY_RICH_NAVEEN12,HistGradientBoosting,session:S3_MEDIUM_SOC_WHOLETESTING,platt_sigmoid,2559,1045,2547,0.3660597920024884,0.0033618307826335935,37,current_ma|wheel_mean|wheel_abs_diff|command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.24000000000000005,0.9602763385146805,0.48986784140969164,0.0,0.0,0.0,,,0.00979294540902416,556,23,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S5_REAL_TMS_JULY10,LogisticRegression,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.01519275000464404,0.0034013385147568876,40,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.22000000000000003,0.9965457685664939,0.4991349480968858,0.0,0.0,0.0,,,0.0004660458451651418,577,2,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S5_REAL_TMS_JULY10,ExtraTrees,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.19610662500053877,0.0516356493961444,40,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.4600000000000001,1.0,0.5,0.0,0.0,0.0,,,1.4749583881842509e-05,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S5_REAL_TMS_JULY10,RandomForest,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.3327395419983077,0.05176691191895448,40,command_mismatch_share_10s|command_mismatch_share_30s
579,0.0,0.18000000000000002,1.0,0.5,0.0,0.0,0.0,,,4.3689999876385215e-05,579,0,0,0,pre_onset_currently_healthy,10,all_sessions,full_graph_no_soc,S5_REAL_TMS_JULY10,HistGradientBoosting,session:S4_SAFETY_RICH_NAVEEN12,platt_sigmoid,3025,2547,579,0.4290616250000312,0.01082059585025682,40,command_mismatch_share_10s|command_mismatch_share_30s
