horizon_s,variant,feature_set,model,folds,test_rows_total,accuracy_evaluable_folds,accuracy_mean,accuracy_sd,macro_f1_evaluable_folds,macro_f1_mean,macro_f1_sd,precision_evaluable_folds,precision_mean,precision_sd,recall_evaluable_folds,recall_mean,recall_sd,f1_positive_evaluable_folds,f1_positive_mean,f1_positive_sd,roc_auc_evaluable_folds,roc_auc_mean,roc_auc_sd,pr_auc_evaluable_folds,pr_auc_mean,pr_auc_sd,brier_evaluable_folds,brier_mean,brier_sd,positive_rate_evaluable_folds,positive_rate_mean,positive_rate_sd
20,all_sessions,full_graph_no_soc,HistGradientBoosting,5,4644,5,0.8991002024646763,0.09253149224169091,5,0.5849772850437254,0.10022511853429902,5,0.39511170821515645,0.4514902168145192,5,0.2583160591709411,0.3123478455410945,5,0.22989579126255483,0.25043069729952444,3,0.8373085537566656,0.07884966789261522,3,0.5905862043723465,0.07358841803458344,5,0.0807950105466942,0.07479509339465897,5,0.10816801929068558,0.13100466382634274
20,all_sessions,full_graph_no_soc,LogisticRegression,5,4644,5,0.6599322610214831,0.2294526941924618,5,0.5094846554500996,0.20941916725240872,5,0.2843538677689193,0.34196154351741304,5,0.3074532336727643,0.3135336677783439,5,0.2522437614109332,0.25954797808893737,3,0.8047430383027167,0.06278004632462177,3,0.40187205267081877,0.2157570810898988,5,0.12392216168212433,0.050095588586986387,5,0.10816801929068558,0.13100466382634274
20,all_sessions,full_graph_no_soc,RandomForest,5,4644,5,0.903334415172996,0.08883046519360308,5,0.6187841444876978,0.12506180684603393,5,0.3128295028374108,0.34963744297101873,5,0.3354552813544961,0.31877482528778917,5,0.2975645026809519,0.3048851208015007,3,0.8538858384303429,0.03965980395539819,3,0.49359916601822285,0.2466974339491084,5,0.07731009946333835,0.07012154739719414,5,0.10816801929068558,0.13100466382634274
20,all_sessions,no_graph,ExtraTrees,5,4644,5,0.9034423076874247,0.08715682656628701,5,0.6058546621617046,0.10702686570225864,5,0.3410265846189793,0.3824936899990062,5,0.2757664936728652,0.2744162421900273,5,0.26946145835172014,0.2664333940289504,3,0.8251651180215234,0.06673053865898697,3,0.46731757006596536,0.22142847995261575,5,0.10037061365476867,0.0625374076319296,5,0.10816801929068558,0.13100466382634274
20,all_sessions,no_graph,HistGradientBoosting,5,4644,5,0.9015379264181556,0.10089259743065492,5,0.5804390852555402,0.07402938728974594,5,0.37981458069953644,0.41486058532541753,5,0.19937611273345338,0.21365143200997994,5,0.21875994581252725,0.20185036577266482,3,0.8151923289803965,0.08801775867139408,3,0.5209801539311082,0.17629142254263144,5,0.07852373012288752,0.07744663608119712,5,0.10816801929068558,0.13100466382634274
20,all_sessions,no_graph,LogisticRegression,5,4644,5,0.8240996498394557,0.1035994509593203,5,0.5562489572138253,0.09619376919245327,5,0.3314386763799333,0.39011243226522024,5,0.27088622757511105,0.3238620506768343,5,0.21674345509531207,0.2091631572124276,3,0.7920100068348237,0.06561590774931488,3,0.4270255669389658,0.21319002585147312,5,0.1169107136622223,0.06506614600149126,5,0.10816801929068558,0.13100466382634274
20,all_sessions,no_graph,RandomForest,5,4644,5,0.8966774003997294,0.09572535282282764,5,0.5791370090857424,0.09979859259228342,5,0.3310590498825793,0.38135217033330643,5,0.23741255743343775,0.27848200792835015,5,0.2194736446542705,0.2471328683972221,3,0.8324117581947464,0.07624252022024926,3,0.5560633266585763,0.08832209654880867,5,0.08219544014655508,0.07291847815789743,5,0.10816801929068558,0.13100466382634274
20,annotated_sessions,full_graph,ExtraTrees,4,3800,4,0.8802013613159387,0.14496324554824272,4,0.5348531693691678,0.1331291536701472,4,0.1306706114398422,0.2613412228796844,4,0.15625,0.3125,4,0.1423200859291085,0.284640171858217,2,0.8434480906374524,0.027273745568452537,2,0.6330074193315631,0.16081941196594182,4,0.07643757412989238,0.08832254094732409,4,0.12247305728871241,0.14669265550180355
20,annotated_sessions,full_graph,HistGradientBoosting,4,3800,4,0.8984669548379525,0.11835079374367413,4,0.5916088110885983,0.11037262980761213,4,0.3481961147086031,0.42389767836767733,4,0.2185263500325309,0.28140731848978817,4,0.24673247616700733,0.2899264181825915,2,0.8304167108103555,0.01950302151736089,2,0.6419613942946235,0.09950478855418715,4,0.08302772205149735,0.0949318065482829,4,0.12247305728871241,0.14669265550180355
20,annotated_sessions,full_graph,LogisticRegression,4,3800,4,0.8798273470326663,0.11826735369010684,4,0.5329510949942026,0.07610104060545443,4,0.26877637130801685,0.3491050608328145,4,0.09494279982650185,0.15045777782299943,4,0.1372807332710564,0.2092043860360753,2,0.723453688100482,0.07926770720204478,2,0.46719870444041767,0.19573862565116146,4,0.10756980644797559,0.08938366313285835,4,0.12247305728871241,0.14669265550180355
20,annotated_sessions,full_graph,RandomForest,4,3800,4,0.8932837835194711,0.12335477091823349,4,0.59318333165143,0.11005255191849651,4,0.32724476306691075,0.40291522245700095,4,0.2481159184558664,0.3231273633707567,4,0.25471813725490194,0.29756499395857294,2,0.841482754719213,0.029502286002023113,2,0.6512026687316601,0.16554090296504909,4,0.07538076454491437,0.08707652925966237,4,0.12247305728871241,0.14669265550180355
20,recorded_route_only,full_graph,ExtraTrees,2,459,2,1.0,0.0,2,0.5,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0,,,0,,,2,0.007305185057928584,0.009732859764009786,2,0.0,0.0
20,recorded_route_only,full_graph,HistGradientBoosting,2,459,2,1.0,0.0,2,0.5,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0,,,0,,,2,0.0022828130607423676,0.0012081412355868161,2,0.0,0.0
20,recorded_route_only,full_graph,LogisticRegression,2,459,2,0.9890710382513661,0.015455885927574827,2,0.4972375690607735,0.003906667299373181,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0,,,0,,,2,0.010474585562719409,0.013355809283785268,2,0.0,0.0
20,recorded_route_only,full_graph,RandomForest,2,459,2,1.0,0.0,2,0.5,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0,,,0,,,2,0.0009144472593130134,0.00016465729301143257,2,0.0,0.0
