timestamp,X-coordinate,Y-coordinate,Going to ID,Speed,power consumption,Cumulative energy consumption,current consuption,Heading,Target reached,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Target reached,Current segment,Position confidence,Battery value
21:28.2,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.2,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.2,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.3,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.3,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.3,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.4,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.4,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.4,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.4,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.5,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.5,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.5,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.6,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.6,-3.524669,1.489163,5,0.2752494,283,257650.5,6924,-3.130286,0,299,251,0,264,97,46
21:28.6,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.7,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.7,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.7,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.8,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.8,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.8,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.9,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.9,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:28.9,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:29.0,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:29.0,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:29.0,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:29.0,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:29.1,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:29.1,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:29.1,-3.652881,1.485586,5,0.2897137,289,257692.9,7049,-3.101729,0,299,280,0,264,98,46
21:29.2,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.2,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.2,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.3,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.3,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.3,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.4,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.4,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.4,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.5,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.5,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.5,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.6,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.6,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.6,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.6,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.7,-3.777665,1.479606,5,0.2977968,285,257734.6,6975,-3.093757,0,299,296,0,264,99,46
21:29.7,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:29.7,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:29.8,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:29.8,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:29.8,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:29.9,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:29.9,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:29.9,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.0,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.0,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.0,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.1,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.1,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.1,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.2,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.2,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.2,-3.917084,1.475178,5,0.2990731,277,257776.7,6771,-3.091895,0,299,299,0,264,99,46
21:30.2,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.3,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.3,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.3,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.4,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.4,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.4,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.5,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.5,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.5,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.6,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.6,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.6,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.7,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.7,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.7,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.8,-4.108204,1.46761,5,0.2977968,283,257819.2,6914,-3.093128,0,296,299,0,260,100,46
21:30.8,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:30.8,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:30.8,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:30.9,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:30.9,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:30.9,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.0,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.0,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.0,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.1,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.1,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.1,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.2,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.2,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.2,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.3,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.3,-4.24821,1.463495,5,0.2977968,275,257859.6,6717,-3.096145,0,296,299,0,260,100,46
21:31.3,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.4,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.4,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.4,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.4,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.5,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.5,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.5,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.6,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.6,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.6,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.7,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.7,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.7,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.8,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.8,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.8,-4.351103,1.458764,5,0.1280526,259,257899.8,6325,-3.097537,0,128,128,0,260,100,46
21:31.9,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:31.9,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:31.9,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:31.9,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.0,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.0,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.0,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.1,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.1,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.1,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.2,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.2,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.2,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.3,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.3,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.3,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.4,-4.423271,1.455679,5,0.09912378,256,257937,6230,-3.09862,0,99,100,0,260,100,46
21:32.4,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.4,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.5,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.5,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.5,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.5,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.6,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.6,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.6,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.7,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.7,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.7,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.8,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.8,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.8,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.9,-4.468181,1.45365,5,0.09869837,254,257975.4,6202,-3.099316,0,98,100,0,260,100,46
21:32.9,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:32.9,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.0,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.0,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.0,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.1,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.1,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.1,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.1,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.2,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.2,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.2,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.3,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.3,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.3,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.4,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.4,-4.510059,1.454388,5,0.09912378,260,258013.3,6343,-3.100167,0,99,100,0,260,100,46
21:33.4,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.5,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.5,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.5,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.5,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.6,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.6,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.6,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.7,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.7,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.7,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.8,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.8,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.8,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.9,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.9,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:33.9,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:34.0,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:34.0,-4.533294,1.450719,5,0,223,258049.6,5407,-3.100322,1,0,0,1,260,100,47
21:34.0,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.0,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.1,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.1,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.1,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.2,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.2,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.2,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.3,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.3,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.3,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.4,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.4,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.4,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.5,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.5,-4.533294,1.450719,5,0,223,258083.2,5427,-3.100322,1,0,0,1,260,100,47
21:34.5,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.6,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.6,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.6,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.6,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.7,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.7,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.7,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.8,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.8,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.8,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.9,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.9,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:34.9,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:35.0,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:35.0,-4.533294,1.450719,5,0,222,258115.7,5388,-3.100322,1,0,0,1,260,100,47
21:35.0,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.1,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.1,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.1,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.2,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.2,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.2,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.2,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.3,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.3,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.4,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.4,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.4,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.4,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.5,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.5,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.5,-4.533294,1.450719,5,0,223,258148.4,5411,-3.100322,1,0,0,1,260,100,47
21:35.6,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.6,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.6,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.7,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.7,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.7,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.7,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.8,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.8,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.8,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.9,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.9,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:35.9,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:36.0,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:36.0,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:36.0,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:36.1,-4.533294,1.450719,5,0,222,258181,5394,-3.100322,1,0,0,1,260,100,47
21:36.1,-4.533294,1.450719,5,0,222,258214.4,5388,-3.100322,1,0,0,1,260,100,47
21:36.1,-4.533294,1.450719,5,0,222,258214.4,5388,-3.100322,1,0,0,1,260,100,47
21:36.2,-4.533294,1.450719,5,0,222,258214.4,5388,-3.100322,1,0,0,1,260,100,47
21:36.2,-4.533294,1.450719,5,0,222,258214.4,5388,-3.100322,1,0,0,1,260,100,47
21:36.2,-4.533294,1.450719,5,0,222,258214.4,5388,-3.100322,1,0,0,1,260,100,47
21:36.3,-4.533294,1.450719,5,0,222,258214.4,5388,-3.100322,1,0,0,1,260,100,47
21:36.3,-4.533294,1.450719,5,0,222,258214.4,5388,-3.100322,1,0,0,1,260,100,47
21:36.3,-4.533294,1.450719,5,0,222,258214.4,5388,-3.100322,1,0,0,1,260,100,47
