case_id,session,relative_time_s,timestamp,mission_leg_id,temporal_segment_id,active_mission,external_hold,telemetry_available,observed_sample,short_causal_hold,seconds_since_observed,speed_mps,speed_mean_10s,stop_share_10s,power_w,current_ma,voltage_mv,soc,wheel_mean,requested_speed_mps,command_mismatch_share_10s,target_node,target_reached,graph_remaining_m,graph_progress_5s_m,euclidean_remaining_m,euclidean_progress_5s_m,route_source,mission_state
CASE_053,S4_SAFETY_RICH_NAVEEN12,-14.0,2026-03-01 00:42:49,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.29854125,0.2220655274545454,0.0,292.25,6489.25,,64.0,298.375,,,5.0,False,0.4438201173891428,1.1693728843059985,0.4438201173891428,0.9874354685174,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-13.0,2026-03-01 00:42:50,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.1579482872727272,0.2310381025454545,0.0,275.27272727272725,6097.636363636364,,65.0,157.86363636363637,,,5.0,False,0.1922484413692368,1.216837254982541,0.1922484413692368,1.1732418321877438,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-12.0,2026-03-01 00:42:51,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0993945081818181,0.2143779158636363,0.0,268.90909090909093,5949.818181818182,,65.0,99.8181818181818,,,5.0,False,0.0800536792084531,1.1850875907972471,0.0800536792084531,1.158913608798809,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-11.0,2026-03-01 00:42:52,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0414788375,0.1891676796136364,0.0,246.25,5436.5,,65.0,41.666666666666664,,,5.0,False,0.008558537649298,0.9975871303495742,0.008558537649298,0.9932844569199342,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-10.0,2026-03-01 00:42:53,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.1657126329469697,0.1,235.0,5179.5,,65.0,0.0,,,5.0,False,0.0052246201775822,0.7476890803488565,0.0052246201775822,0.7427116981976533,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-9.0,2026-03-01 00:42:54,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.1481461654469697,0.2,235.0,5183.25,,65.0,0.0,,,5.0,False,0.0034046557828948,0.4404154616062479,0.0034046557828948,0.4404154616062479,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-8.0,2026-03-01 00:42:55,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.1367254636287878,0.3,235.0,5184.0,,65.0,0.0,,,5.0,False,0.0033810436258645,0.1888673977433722,0.0033810436258645,0.1888673977433722,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-7.0,2026-03-01 00:42:56,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.1189250141287878,0.4,235.0,5184.0,,65.0,0.0,,,5.0,False,0.0033810436258645,0.0766726355825885,0.0033810436258645,0.0766726355825885,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-6.0,2026-03-01 00:42:57,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.0895939641287878,0.5,235.0,5184.0,,65.0,0.0,,,5.0,False,0.0034587795535419,0.0050997580957561,0.0034587795535419,0.0050997580957561,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,-5.0,2026-03-01 00:42:58,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.0597362882954545,0.6,235.0,5184.0,,65.0,0.0,,,5.0,False,0.0043160463389542,0.000908573838628,0.0043160463389542,0.000908573838628,reconstructed_shortest,STALLED
CASE_053,S4_SAFETY_RICH_NAVEEN12,-4.0,2026-03-01 00:42:59,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.0298821632954545,0.7,235.0,5184.0,,65.0,0.0,,,5.0,False,0.0043160463389542,-0.0009113905560593,0.0043160463389542,-0.0009113905560593,reconstructed_shortest,STALLED
CASE_053,S4_SAFETY_RICH_NAVEEN12,-3.0,2026-03-01 00:43:00,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.0140873345681818,0.8,235.0,5183.0,,65.0,0.0,,,5.0,False,0.0043160463389542,-0.0009350027130896,0.0043160463389542,-0.0009350027130896,reconstructed_shortest,STALLED
CASE_053,S4_SAFETY_RICH_NAVEEN12,-2.0,2026-03-01 00:43:01,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.0041478837499999,0.9,235.0,5184.0,,65.0,0.0,,,5.0,False,0.0043160463389542,-0.0009350027130896,0.0043160463389542,-0.0009350027130896,reconstructed_shortest,STALLED
CASE_053,S4_SAFETY_RICH_NAVEEN12,-1.0,2026-03-01 00:43:02,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.0,1.0,235.0,5184.0,,65.0,0.0,,,5.0,False,0.0043160463389542,-0.0008572667854123,0.0043160463389542,-0.0008572667854123,reconstructed_shortest,STALLED
CASE_053,S4_SAFETY_RICH_NAVEEN12,0.0,2026-03-01 00:43:03,S4_SAFETY_RICH_NAVEEN12_L9,1.0,1,0,1,1,0,0,0.0,0.0,1.0,235.0,5184.0,,65.0,0.0,,,5.0,False,0.0043160463389542,0.0,0.0043160463389542,0.0,reconstructed_shortest,STALLED
CASE_053,S4_SAFETY_RICH_NAVEEN12,1.0,2026-03-01 00:43:04,S4_SAFETY_RICH_NAVEEN12_L10,1.0,1,0,1,1,0,0,0.0,0.0,1.0,240.45454545454547,5305.090909090909,,65.0,0.0,,,30.0,False,2.8331751853591234,,2.6497170241850356,,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,2.0,2026-03-01 00:43:05,S4_SAFETY_RICH_NAVEEN12_L10,1.0,1,0,1,1,0,0,0.0003190659999999,3.19066e-05,1.0,269.5,5960.75,,64.0,0.375,,,30.0,False,2.8330477860048764,,2.6507758241246204,,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,3.0,2026-03-01 00:43:06,S4_SAFETY_RICH_NAVEEN12_L10,1.0,1,0,1,1,0,0,0.000425424,7.4449e-05,1.0,275.75,6105.5,,64.0,0.5,,,30.0,False,2.839192044324476,,2.652805427391669,,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,4.0,2026-03-01 00:43:07,S4_SAFETY_RICH_NAVEEN12_L10,1.0,1,0,1,1,0,0,0.000425424,0.0001169913999999,1.0,276.09090909090907,6113.0,,64.0,0.5,,,30.0,False,2.839990312157128,,2.6511516587251025,,reconstructed_shortest,PROGRESS
CASE_053,S4_SAFETY_RICH_NAVEEN12,5.0,2026-03-01 00:43:08,S4_SAFETY_RICH_NAVEEN12_L10,1.0,1,0,1,1,0,0,0.000425424,0.0001595338,1.0,276.09090909090907,6113.0,,65.0,0.5,,,30.0,False,2.8421199134201034,,2.649497789282039,,reconstructed_shortest,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-15.0,2026-06-22 16:10:35,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.297371357679367,0.2521062575280666,0.0,278.0,,41445.0,48.0,,,,6.0,False,10.99878450908137,-1.3075997800422154,6.850424735468204,1.2907413079950754,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-14.0,2026-06-22 16:10:36,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.2990730702877044,0.274058136343956,0.0,274.0,,41453.0,48.0,,,,6.0,False,11.46226523181568,-1.3142017792915084,6.397659751337486,1.2899154783641942,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-13.0,2026-06-22 16:10:37,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.2990730702877044,0.2838428869843483,0.0,274.0,,41453.0,48.0,,,,6.0,False,11.46226523181568,-0.848094631345587,6.397659751337486,0.8300632793371543,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-12.0,2026-06-22 16:10:38,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.2990730702877044,0.2936276376247405,0.0,229.0,,41655.0,49.0,,,,6.0,False,12.060332639485042,-1.4461620390149488,5.814395134049152,1.4133278966254883,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-11.0,2026-06-22 16:10:39,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.2659750759601592,0.1,228.0,,41727.0,49.0,,,,6.0,False,12.13098927738491,-1.1322047683035397,5.74873613843537,1.101688597032834,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-10.0,2026-06-22 16:10:40,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.0,0.2383225142955779,0.2,228.0,,41727.0,49.0,,,,6.0,False,12.13098927738491,-1.1322047683035397,5.74873613843537,1.101688597032834,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-9.0,2026-06-22 16:10:41,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.2085853785276412,0.3,215.0,,41727.0,49.0,,,,6.0,False,12.125791048783729,-0.6635258169680487,5.753791339806807,0.6438684115306792,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-8.0,2026-06-22 16:10:42,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.0,0.178890785574913,0.4,215.0,,41727.0,49.0,,,,6.0,False,12.125791048783729,-0.6635258169680487,5.753791339806807,0.6438684115306792,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-7.0,2026-06-22 16:10:43,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.1491961926221847,0.5,216.0,,41746.0,50.0,,,,6.0,False,12.127090486144688,-0.0667578466596463,5.752527631172313,0.0618675028768391,recorded,PROGRESS
CASE_054,S1_LOW_SOC_STRESS,-6.0,2026-06-22 16:10:44,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.119459056854248,0.6,216.0,,41734.0,49.0,,,,6.0,False,12.128389923918384,0.0025993534665254,5.751263938651069,-0.0025278002156987,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,-5.0,2026-06-22 16:10:45,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.0,0.0897219210863113,0.7,216.0,,41734.0,49.0,,,,6.0,False,12.128389923918384,0.0025993534665254,5.751263938651069,-0.0025278002156987,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,-4.0,2026-06-22 16:10:46,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.0598146140575408,0.8,216.0,,41756.0,50.0,,,,6.0,False,12.128389923918384,-0.0025988751346552,5.751263938651069,0.0025274011557385,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,-3.0,2026-06-22 16:10:47,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.0,0.0299073070287704,0.9,216.0,,41756.0,50.0,,,,6.0,False,12.128389923918384,-0.0025988751346552,5.751263938651069,0.0025274011557385,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,-2.0,2026-06-22 16:10:48,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.0,1.0,215.0,,41797.0,50.0,,,,6.0,False,12.128389923918384,-0.0012994377736958,5.751263938651069,0.0012636925212445,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,-1.0,2026-06-22 16:10:49,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.0,0.0,1.0,215.0,,41797.0,50.0,,,,6.0,False,12.128389923918384,0.0,5.751263938651069,0.0,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,0.0,2026-06-22 16:10:50,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.0,1.0,216.0,,41781.0,50.0,,,,6.0,False,12.128389923918384,0.0,5.751263938651069,0.0,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,1.0,2026-06-22 16:10:51,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.0,1.0,216.0,,41736.0,50.0,,,,6.0,False,12.129689838787408,-0.0012999148690227,5.749999798692315,0.0012641399587538,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,2.0,2026-06-22 16:10:52,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.0,0.0,1.0,216.0,,41736.0,50.0,,,,6.0,False,12.129689838787408,-0.0012999148690227,5.749999798692315,0.0012641399587538,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,3.0,2026-06-22 16:10:53,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.0,1.0,217.0,,41789.0,50.0,,,,6.0,False,12.129689838787408,-0.0012999148690227,5.749999798692315,0.0012641399587538,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,4.0,2026-06-22 16:10:54,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,1,0,0,0.0,0.0,1.0,217.0,,41797.0,50.0,,,,6.0,False,12.128389923918384,0.0,5.751263938651069,0.0,recorded,STALLED
CASE_054,S1_LOW_SOC_STRESS,5.0,2026-06-22 16:10:55,S1_LOW_SOC_STRESS_L318,52.0,1,0,1,0,1,1,0.0,0.0,1.0,217.0,,41797.0,50.0,,,,6.0,False,12.128389923918384,0.0,5.751263938651069,0.0,recorded,STALLED
CASE_055,S2_HIGH_SOC_CONTROL,-15.0,2026-06-18 11:29:07,S2_HIGH_SOC_CONTROL_L87,15.0,1,1,1,0,1,1,0.2960951030254364,0.2238581195473671,0.0,277.0,,48833.0,80.0,,,,6.0,False,0.4312577879782529,0.9013176360471618,0.4286514070919491,0.8780254023335436,recorded,EXPECTED_HOLD
CASE_055,S2_HIGH_SOC_CONTROL,-14.0,2026-06-18 11:29:08,S2_HIGH_SOC_CONTROL_L87,15.0,1,1,1,1,0,0,0.0986983701586723,0.2062455631792545,0.0,273.0,,48973.0,80.0,,,,6.0,False,4.387035473525852,-3.0544600495004377,0.0723382837017988,1.234338525723694,recorded,EXPECTED_HOLD
CASE_055,S2_HIGH_SOC_CONTROL,-13.0,2026-06-18 11:29:09,S2_HIGH_SOC_CONTROL_L88,15.0,0,1,1,1,0,0,0.0,0.1787631697952747,0.1,239.0,,48973.0,81.0,,,,6.0,True,4.317583219170893,,0.0028860293468398,,recorded,INACTIVE
CASE_055,S2_HIGH_SOC_CONTROL,-12.0,2026-06-18 11:29:10,S2_HIGH_SOC_CONTROL_L88,15.0,0,1,1,0,1,1,0.0,0.1608102761209011,0.2,239.0,,48973.0,81.0,,,,6.0,True,4.317583219170893,,0.0028860293468398,,recorded,INACTIVE
CASE_055,S2_HIGH_SOC_CONTROL,-11.0,2026-06-18 11:29:11,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,1,0,0,0.0,0.1428573824465274,0.3,278.0,,48781.0,80.0,,,,5.0,False,4.316486744766767,,1.4734105771872623,,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-10.0,2026-06-18 11:29:12,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,1,0.0,0.1334980562329292,0.4,278.0,,48781.0,80.0,,,,5.0,False,4.316486744766767,,1.4734105771872623,,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-9.0,2026-06-18 11:29:13,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,1,0,0,0.2931171357631683,0.1534504435956478,0.4,299.0,,48763.0,80.0,,,,5.0,False,4.484746833433295,,1.4898743095819629,,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-8.0,2026-06-18 11:29:14,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,1,0.2931171357631683,0.1552372209727764,0.4,299.0,,48763.0,80.0,,,,5.0,False,4.484746833433295,,1.4898743095819629,,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-7.0,2026-06-18 11:29:15,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,1,0,0,0.2986476421356201,0.1575770489871502,0.4,290.0,,48763.0,80.0,,,,5.0,False,3.5106897569150033,,1.6805884913938365,,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-6.0,2026-06-18 11:29:16,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,1,0.2986476421356201,0.1578323028981685,0.4,290.0,,48763.0,80.0,,,,5.0,False,3.5106897569150033,0.8057969878517635,1.6805884913938365,-0.2071779142065739,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-5.0,2026-06-18 11:29:17,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,1,0,0,0.0961458086967468,0.1378373734652996,0.4,286.0,,48763.0,80.0,,,,5.0,False,3.0809034713849424,1.2355832733818244,1.9516152436648508,-0.4782046664775883,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-4.0,2026-06-18 11:29:18,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,1,0.0961458086967468,0.137582117319107,0.4,286.0,,48763.0,80.0,,,,5.0,False,3.0809034713849424,1.4038433620483528,1.9516152436648508,-0.4617409340828882,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-3.0,2026-06-18 11:29:19,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,1,0,0,0.2088831961154937,0.1584704369306564,0.3,292.0,,48693.0,80.0,,,,5.0,False,2.671250600271098,1.813496233162197,1.843667270665159,-0.353792961083196,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-2.0,2026-06-18 11:29:20,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,1,0.2088831961154937,0.1793587565422058,0.2,292.0,,48693.0,80.0,,,,5.0,False,2.671250600271098,0.8394391566439054,1.843667270665159,-0.1630787792713222,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,-1.0,2026-06-18 11:29:21,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,1,0,0,0.2918408513069153,0.2085428416728973,0.1,290.0,,48763.0,80.0,,,,5.0,False,2.7103442652550847,0.8003454916599186,1.6423558544701282,0.0382326369237082,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,0.0,2026-06-18 11:29:22,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,1,0.2918408513069153,0.2377269268035888,0.0,290.0,,48763.0,80.0,,,,5.0,False,2.7103442652550847,0.3705592061298577,1.6423558544701282,0.3092593891947226,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,1.0,2026-06-18 11:29:23,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,2,0.2918408513069153,0.2375992983579635,0.0,290.0,,48763.0,80.0,,,,5.0,False,2.7103442652550847,0.3705592061298577,1.6423558544701282,0.3092593891947226,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,2.0,2026-06-18 11:29:24,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,1,0,0,0.2127120047807693,0.2295587852597236,0.0,284.0,,48763.0,80.0,,,,5.0,False,1.9912900244947211,0.6799605757763767,1.5005031746845072,0.3431640959806514,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,3.0,2026-06-18 11:29:25,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,1,0.2127120047807693,0.2209652215242385,0.0,284.0,,48763.0,80.0,,,,5.0,False,1.9912900244947211,0.6799605757763767,1.5005031746845072,0.3431640959806514,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,4.0,2026-06-18 11:29:26,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,1,0,0,0.2790781557559967,0.2190082728862762,0.0,302.0,,48699.0,80.0,,,,5.0,False,1.3589589713174897,1.351385293937595,1.1838133407028495,0.4585425137672787,recorded,PROGRESS
CASE_055,S2_HIGH_SOC_CONTROL,5.0,2026-06-18 11:29:27,S2_HIGH_SOC_CONTROL_L89,15.0,1,0,1,0,1,1,0.2790781557559967,0.2373015075922012,0.0,302.0,,48699.0,80.0,,,,5.0,False,1.3589589713174897,1.351385293937595,1.1838133407028495,0.4585425137672787,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-15.0,2026-06-22 15:57:11,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.1378373801708221,0.2825240731239318,0.0,276.0,,42051.0,51.0,,,,2.0,False,4.21824207355669,1.0394858189789329,3.7404404165701512,0.2550563241537231,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-14.0,2026-06-22 15:57:12,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,0,1,1,0.1378373801708221,0.266443046927452,0.0,276.0,,42051.0,51.0,,,,2.0,False,4.21824207355669,1.0394858189789329,3.7404404165701512,0.2550563241537231,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-13.0,2026-06-22 15:57:13,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.1029525995254516,0.2469160854816436,0.0,275.0,,42063.0,51.0,,,,2.0,False,3.6431700617452143,1.1443464859831494,3.570817016319981,0.301342899875364,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-12.0,2026-06-22 15:57:14,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.2565306723117828,0.2427469313144683,0.0,231.0,,42220.0,52.0,,,,2.0,False,3.654552432913347,0.7083241987051028,3.405157903951427,0.4059108633262842,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-11.0,2026-06-22 15:57:15,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,0,1,1,0.2565306723117828,0.2386203199625015,0.0,231.0,,42220.0,52.0,,,,2.0,False,3.654552432913347,0.7083241987051028,3.405157903951427,0.4059108633262842,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-10.0,2026-06-22 15:57:16,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.208713012933731,0.1,218.0,,42290.0,52.0,,,,2.0,False,3.6189520749166344,0.5992899986400553,3.4577638481003463,0.2826765684698049,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-9.0,2026-06-22 15:57:17,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.1788057059049606,0.2,217.0,,42290.0,52.0,,,,2.0,False,3.615418670886388,0.6028234026703014,3.454577467092147,0.285862949478004,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-8.0,2026-06-22 15:57:18,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,0,1,1,0.0,0.1488983988761901,0.3,217.0,,42290.0,52.0,,,,2.0,False,3.615418670886388,0.0277513908588264,3.454577467092147,0.1162395492278336,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-7.0,2026-06-22 15:57:19,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.1190336346626281,0.4,217.0,,42290.0,52.0,,,,2.0,False,3.616744882707952,0.0378075502053953,3.453459136787474,-0.0483012328360468,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-6.0,2026-06-22 15:57:20,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,0,1,1,0.0,0.0891688704490661,0.5,217.0,,42290.0,52.0,,,,2.0,False,3.616744882707952,0.0378075502053953,3.453459136787474,-0.0483012328360468,recorded,PROGRESS
CASE_056,S1_LOW_SOC_STRESS,-5.0,2026-06-22 15:57:21,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.0753851324319839,0.6,217.0,,42290.0,52.0,,,,2.0,False,3.6142329768492463,0.0047190980673881,3.4554614765460383,0.002302371554308,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,-4.0,2026-06-22 15:57:22,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.0616013944149017,0.7,217.0,,42290.0,52.0,,,,2.0,False,3.618178627518311,-0.0027599566319227,3.4504963114032785,0.0040811556888686,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,-3.0,2026-06-22 15:57:23,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,0,1,1,0.0,0.0513061344623565,0.8,217.0,,42290.0,52.0,,,,2.0,False,3.618178627518311,-0.0027599566319227,3.4504963114032785,0.0040811556888686,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,-2.0,2026-06-22 15:57:24,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.0256530672311782,0.9,218.0,,42290.0,52.0,,,,2.0,False,3.615969316171552,0.0007755665363995,3.4536604550193144,-0.0002013182318405,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,-1.0,2026-06-22 15:57:25,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,0,1,1,0.0,0.0,1.0,218.0,,42290.0,52.0,,,,2.0,False,3.615969316171552,0.0007755665363995,3.4536604550193144,-0.0002013182318405,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,0.0,2026-06-22 15:57:26,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.0,1.0,217.0,,42290.0,52.0,,,,2.0,False,3.6244275715508714,-0.010194594701625,3.4443351707326175,0.0111263058134207,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,1.0,2026-06-22 15:57:27,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.0,1.0,217.0,,42290.0,52.0,,,,2.0,False,3.617434113608064,0.0007445139102468,3.4528837599560753,-0.0023874485527968,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,2.0,2026-06-22 15:57:28,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,0,1,1,0.0,0.0,1.0,217.0,,42290.0,52.0,,,,2.0,False,3.617434113608064,0.0007445139102468,3.4528837599560753,-0.0023874485527968,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,3.0,2026-06-22 15:57:29,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.0,1.0,217.0,,42290.0,52.0,,,,2.0,False,3.6175678750482,-0.0015985588766476,3.4525808276066474,0.0010796274126669,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,4.0,2026-06-22 15:57:30,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,1,0,0,0.0,0.0,1.0,217.0,,42292.0,52.0,,,,2.0,False,3.6174468616248694,-0.0014775454533171,3.4527543954906847,0.0009060595286296,recorded,STALLED
CASE_056,S1_LOW_SOC_STRESS,5.0,2026-06-22 15:57:31,S1_LOW_SOC_STRESS_L275,47.0,1,0,1,0,1,1,0.0,0.0,1.0,217.0,,42292.0,52.0,,,,2.0,False,3.6174468616248694,0.0069807099260019,3.4527543954906847,-0.0084192247580672,recorded,STALLED
